date,campaign_name,ad_set_name,placement,age,gender,region,impressions,reach,clicks,cost,user_id,conversions,revenue,purchase_roas,cpc,ctr
2024-09-05 14:07:22.323296,Brand Awareness,Set 1,Feed,45-54,Male,Florida,2367,2140,108,138.27,UID4,4,343.34,2.48,1.28,0.0456
2024-07-20 14:07:22.323296,Product Launch,Set 3,Feed,55-64,Female,Florida,9337,7038,186,123.19,UID82,7,624.15,5.07,0.66,0.0199
2024-08-01 14:07:22.323296,Holiday Sale,Set 3,Stories,45-54,Female,New York,5511,2935,163,76.98,UID167,6,343.03,4.46,0.47,0.0296
2024-08-24 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,35-44,Male,Illinois,6664,4290,378,229.83,UID444,12,806.05,3.51,0.61,0.0567
2024-08-26 14:07:22.323296,Brand Awareness,Set 2,Video Feeds,18-24,Male,Texas,3493,2723,92,60.65,UID9,2,180.27,2.97,0.66,0.0263
2024-06-22 14:07:22.323296,Brand Awareness,Set 2,Stories,35-44,Female,California,4630,3790,162,91.34,UID225,5,430.55,4.71,0.56,0.035
2024-07-09 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,55-64,Male,Florida,6211,3807,214,127.53,UID102,9,446.34,3.5,0.6,0.0345
2024-06-21 14:07:22.323296,Brand Awareness,Set 1,Feed,45-54,Male,Texas,1903,1756,46,31.31,UID364,1,91.02,2.91,0.68,0.0242
2024-06-22 14:07:22.323296,Holiday Sale,Set 2,Marketplace,18-24,Male,California,8640,5520,300,124.16,UID71,7,505.15,4.07,0.41,0.0347
2024-09-10 14:07:22.323296,Product Launch,Set 1,Stories,55-64,Male,California,3308,1953,154,227.1,UID68,6,398.44,1.75,1.47,0.0466
2024-09-03 14:07:22.323296,Holiday Sale,Set 3,Feed,25-34,Male,Florida,8062,4058,754,908.01,UID92,22,1347.19,1.48,1.2,0.0935
2024-08-29 14:07:22.323296,Product Launch,Set 3,Stories,25-34,Male,Texas,4382,3258,157,200.0,UID287,3,245.18,1.23,1.27,0.0358
2024-07-15 14:07:22.323296,Product Launch,Set 1,Marketplace,25-34,Male,California,7369,3281,350,231.96,UID127,8,595.22,2.57,0.66,0.0475
2024-06-26 14:07:22.323296,Brand Awareness,Set 2,Feed,18-24,Female,Florida,4723,3367,238,231.43,UID304,5,473.4,2.05,0.97,0.0504
2024-08-10 14:07:22.323296,Brand Awareness,Set 3,Feed,35-44,Male,Texas,4205,3683,143,152.41,UID460,4,365.4,2.4,1.07,0.034
2024-08-19 14:07:22.323296,Brand Awareness,Set 1,Marketplace,18-24,Female,Texas,5115,4183,120,96.08,UID392,3,248.14,2.58,0.8,0.0235
2024-06-26 14:07:22.323296,Brand Awareness,Set 3,Marketplace,18-24,Male,Florida,2937,2376,205,297.52,UID79,5,516.29,1.74,1.45,0.0698
2024-07-11 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,18-24,Female,Texas,8332,4329,206,147.28,UID5,4,269.97,1.83,0.71,0.0247
2024-07-30 14:07:22.323296,Product Launch,Set 1,Feed,25-34,Female,Illinois,2944,1722,136,123.46,UID154,3,267.08,2.16,0.91,0.0462
2024-06-21 14:07:22.323296,Holiday Sale,Set 3,Marketplace,35-44,Male,California,3945,1984,29,10.9,UID270,0,0.0,0.0,0.38,0.0074
2024-08-14 14:07:22.323296,Product Launch,Set 2,Marketplace,18-24,Male,California,8762,4100,360,223.49,UID420,8,367.05,1.64,0.62,0.0411
2024-08-11 14:07:22.323296,Product Launch,Set 1,Feed,35-44,Male,Texas,6688,4362,254,317.46,UID234,8,787.06,2.48,1.25,0.038
2024-08-11 14:07:22.323296,Product Launch,Set 1,Video Feeds,45-54,Male,Florida,5310,4258,136,111.6,UID399,4,415.18,3.72,0.82,0.0256
2024-06-27 14:07:22.323296,Holiday Sale,Set 1,Stories,18-24,Female,New York,9357,4634,451,274.79,UID480,10,630.94,2.3,0.61,0.0482
2024-08-06 14:07:22.323296,Brand Awareness,Set 1,Video Feeds,18-24,Female,Texas,2749,2646,180,142.19,UID41,4,353.81,2.49,0.79,0.0655
2024-08-18 14:07:22.323296,Holiday Sale,Set 3,Marketplace,18-24,Male,New York,3378,1849,224,100.79,UID313,4,230.33,2.29,0.45,0.0663
2024-08-02 14:07:22.323296,Product Launch,Set 1,Stories,45-54,Female,Texas,6308,4114,141,174.39,UID158,4,271.44,1.56,1.24,0.0224
2024-07-19 14:07:22.323296,Holiday Sale,Set 1,Stories,45-54,Male,New York,6274,3309,300,162.24,UID258,10,537.5,3.31,0.54,0.0478
2024-07-01 14:07:22.323296,Product Launch,Set 1,Video Feeds,25-34,Female,Texas,6250,4162,184,348.1,UID200,4,428.62,1.23,1.89,0.0294
2024-08-25 14:07:22.323296,Brand Awareness,Set 1,Stories,55-64,Male,Florida,2457,2093,89,158.3,UID238,3,252.6,1.6,1.78,0.0362
2024-08-20 14:07:22.323296,Brand Awareness,Set 1,Marketplace,35-44,Female,New York,3335,2688,97,103.36,UID77,3,318.71,3.08,1.07,0.0291
2024-06-24 14:07:22.323296,Holiday Sale,Set 2,Feed,55-64,Male,Illinois,9921,5913,210,293.5,UID124,9,537.3,1.83,1.4,0.0212
2024-07-18 14:07:22.323296,Brand Awareness,Set 3,Feed,18-24,Female,Florida,3698,3060,84,95.77,UID68,2,153.95,1.61,1.14,0.0227
2024-09-08 14:07:22.323296,Product Launch,Set 2,Feed,18-24,Male,Texas,7366,5534,493,254.63,UID459,12,789.9,3.1,0.52,0.0669
2024-06-18 14:07:22.323296,Product Launch,Set 3,Video Feeds,25-34,Male,New York,6198,4552,349,237.76,UID98,9,749.59,3.15,0.68,0.0563
2024-07-13 14:07:22.323296,Brand Awareness,Set 1,Feed,55-64,Female,California,3571,2761,115,66.09,UID94,4,262.83,3.98,0.57,0.0322
2024-07-30 14:07:22.323296,Brand Awareness,Set 3,Feed,18-24,Female,Florida,6117,5773,90,48.84,UID302,2,156.99,3.21,0.54,0.0147
2024-08-28 14:07:22.323296,Brand Awareness,Set 1,Feed,55-64,Female,New York,4489,4218,74,138.41,UID469,3,249.59,1.8,1.87,0.0165
2024-07-30 14:07:22.323296,Holiday Sale,Set 1,Stories,25-34,Female,Florida,6030,4006,394,283.0,UID445,10,716.16,2.53,0.72,0.0653
2024-08-30 14:07:22.323296,Holiday Sale,Set 2,Stories,55-64,Female,New York,5820,2919,233,182.25,UID405,9,565.46,3.1,0.78,0.04
2024-08-12 14:07:22.323296,Product Launch,Set 2,Stories,35-44,Male,California,5589,4445,153,164.29,UID372,4,371.24,2.26,1.07,0.0274
2024-08-14 14:07:22.323296,Holiday Sale,Set 2,Marketplace,25-34,Female,Illinois,5190,2218,202,72.75,UID383,4,193.9,2.67,0.36,0.0389
2024-08-21 14:07:22.323296,Holiday Sale,Set 3,Marketplace,55-64,Female,California,8022,4773,101,54.29,UID124,3,211.02,3.89,0.54,0.0126
2024-08-19 14:07:22.323296,Product Launch,Set 3,Marketplace,18-24,Female,Texas,5594,3971,403,191.73,UID225,9,726.07,3.79,0.48,0.072
2024-07-18 14:07:22.323296,Product Launch,Set 2,Feed,45-54,Female,Florida,3771,3102,180,470.81,UID167,6,372.43,0.79,2.62,0.0477
2024-09-08 14:07:22.323296,Brand Awareness,Set 2,Stories,45-54,Male,Illinois,2097,2079,48,56.46,UID194,1,92.82,1.64,1.18,0.0229
2024-06-19 14:07:22.323296,Brand Awareness,Set 1,Marketplace,25-34,Male,Florida,3623,3233,135,130.0,UID288,4,309.58,2.38,0.96,0.0373
2024-06-23 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,45-54,Male,New York,6562,3534,254,261.36,UID138,9,353.78,1.35,1.03,0.0387
2024-07-04 14:07:22.323296,Product Launch,Set 1,Stories,35-44,Male,Texas,5079,4000,126,173.07,UID482,3,278.5,1.61,1.37,0.0248
2024-07-05 14:07:22.323296,Holiday Sale,Set 3,Feed,25-34,Female,Texas,6336,3069,330,200.99,UID232,9,586.51,2.92,0.61,0.0521
2024-07-01 14:07:22.323296,Holiday Sale,Set 2,Stories,18-24,Male,Florida,7515,3943,295,255.61,UID98,6,380.81,1.49,0.87,0.0393
2024-06-26 14:07:22.323296,Product Launch,Set 3,Feed,18-24,Male,Texas,2727,2263,120,76.92,UID328,2,195.16,2.54,0.64,0.044
2024-09-04 14:07:22.323296,Product Launch,Set 3,Marketplace,25-34,Female,Florida,4681,3683,163,135.43,UID226,4,426.88,3.15,0.83,0.0348
2024-08-20 14:07:22.323296,Product Launch,Set 1,Feed,45-54,Female,New York,5335,4365,275,236.68,UID498,9,603.71,2.55,0.86,0.0515
2024-06-19 14:07:22.323296,Product Launch,Set 2,Feed,45-54,Female,New York,5629,4120,218,310.1,UID226,7,505.08,1.63,1.42,0.0387
2024-08-13 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,18-24,Female,Florida,8022,4397,453,145.0,UID26,10,494.86,3.41,0.32,0.0565
2024-08-06 14:07:22.323296,Holiday Sale,Set 2,Stories,35-44,Female,California,5541,3671,132,107.4,UID221,3,193.48,1.8,0.81,0.0238
2024-08-05 14:07:22.323296,Holiday Sale,Set 1,Feed,45-54,Female,California,6118,3233,170,179.96,UID42,6,433.73,2.41,1.06,0.0278
2024-08-31 14:07:22.323296,Product Launch,Set 1,Video Feeds,35-44,Male,New York,3464,2676,111,156.72,UID170,3,245.5,1.57,1.41,0.032
2024-08-01 14:07:22.323296,Brand Awareness,Set 1,Video Feeds,45-54,Male,Illinois,4582,3974,128,200.32,UID213,4,403.34,2.01,1.56,0.0279
2024-09-12 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,25-34,Female,California,4041,2070,142,65.75,UID314,3,156.92,2.39,0.46,0.0351
2024-07-03 14:07:22.323296,Brand Awareness,Set 3,Marketplace,55-64,Male,Florida,4860,3427,108,195.25,UID291,4,398.73,2.04,1.81,0.0222
2024-07-01 14:07:22.323296,Brand Awareness,Set 1,Marketplace,18-24,Female,New York,5771,4704,240,268.9,UID260,6,338.95,1.26,1.12,0.0416
2024-08-07 14:07:22.323296,Brand Awareness,Set 1,Feed,25-34,Female,Texas,4702,4063,216,280.03,UID63,6,677.04,2.42,1.3,0.0459
2024-08-21 14:07:22.323296,Product Launch,Set 2,Stories,45-54,Male,Texas,7108,4472,188,178.1,UID407,6,368.23,2.07,0.95,0.0264
2024-07-19 14:07:22.323296,Product Launch,Set 3,Marketplace,18-24,Male,California,3982,2736,147,96.9,UID342,3,277.6,2.86,0.66,0.0369
2024-09-10 14:07:22.323296,Holiday Sale,Set 3,Marketplace,55-64,Male,Illinois,3301,1946,147,209.99,UID181,6,444.29,2.12,1.43,0.0445
2024-07-25 14:07:22.323296,Holiday Sale,Set 2,Feed,55-64,Male,California,5635,3435,107,102.09,UID9,4,217.44,2.13,0.95,0.019
2024-06-27 14:07:22.323296,Product Launch,Set 2,Feed,45-54,Male,Illinois,3693,2203,240,171.37,UID90,8,814.75,4.75,0.71,0.065
2024-07-17 14:07:22.323296,Product Launch,Set 2,Marketplace,18-24,Female,California,3910,2930,183,108.66,UID492,3,364.64,3.36,0.59,0.0468
2024-06-29 14:07:22.323296,Brand Awareness,Set 1,Feed,45-54,Male,Texas,667,478,18,41.77,UID200,0,0.0,0.0,2.32,0.027
2024-08-16 14:07:22.323296,Product Launch,Set 1,Video Feeds,55-64,Male,Illinois,5115,3020,109,76.53,UID381,3,270.76,3.54,0.7,0.0213
2024-06-29 14:07:22.323296,Product Launch,Set 1,Feed,25-34,Female,Texas,4838,3006,187,262.43,UID175,4,348.91,1.33,1.4,0.0387
2024-07-15 14:07:22.323296,Product Launch,Set 1,Video Feeds,25-34,Male,Florida,9475,4717,723,405.9,UID61,21,1183.36,2.92,0.56,0.0763
2024-07-12 14:07:22.323296,Product Launch,Set 1,Marketplace,35-44,Male,Florida,5794,3456,335,183.01,UID458,10,910.74,4.98,0.55,0.0578
2024-06-24 14:07:22.323296,Brand Awareness,Set 3,Stories,55-64,Male,New York,3736,2638,57,112.57,UID230,2,119.61,1.06,1.97,0.0153
2024-08-10 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,55-64,Male,Texas,8053,3948,138,99.3,UID320,4,257.18,2.59,0.72,0.0171
2024-08-24 14:07:22.323296,Brand Awareness,Set 3,Stories,45-54,Male,Texas,5329,5248,184,238.79,UID497,6,487.38,2.04,1.3,0.0345
2024-07-17 14:07:22.323296,Product Launch,Set 2,Marketplace,35-44,Female,New York,3922,3178,140,62.34,UID367,3,237.18,3.8,0.45,0.0357
2024-06-21 14:07:22.323296,Product Launch,Set 3,Feed,35-44,Male,Florida,5152,3117,115,183.27,UID456,3,238.06,1.3,1.59,0.0223
2024-06-19 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,18-24,Male,Florida,9397,4956,234,115.57,UID13,4,211.76,1.83,0.49,0.0249
2024-09-12 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,45-54,Female,Illinois,6733,4418,343,223.77,UID341,12,905.98,4.05,0.65,0.0509
2024-09-02 14:07:22.323296,Holiday Sale,Set 1,Marketplace,25-34,Male,Illinois,4149,2017,103,74.49,UID376,3,162.38,2.18,0.72,0.0248
2024-08-10 14:07:22.323296,Brand Awareness,Set 3,Marketplace,18-24,Female,Florida,2316,1686,117,139.65,UID352,2,175.65,1.26,1.19,0.0505
2024-08-25 14:07:22.323296,Holiday Sale,Set 1,Feed,35-44,Female,California,2689,1301,145,100.14,UID267,4,255.94,2.56,0.69,0.0539
2024-09-08 14:07:22.323296,Product Launch,Set 1,Stories,25-34,Female,Texas,1113,921,44,52.06,UID331,1,81.77,1.57,1.18,0.0395
2024-07-24 14:07:22.323296,Product Launch,Set 3,Video Feeds,55-64,Male,Illinois,3927,3020,86,102.93,UID236,3,288.76,2.81,1.2,0.0219
2024-07-12 14:07:22.323296,Product Launch,Set 3,Stories,45-54,Male,California,4485,2857,108,118.09,UID225,3,255.95,2.17,1.09,0.0241
2024-07-20 14:07:22.323296,Brand Awareness,Set 1,Video Feeds,35-44,Male,Illinois,2535,1809,108,87.84,UID457,3,297.24,3.38,0.81,0.0426
2024-08-09 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,55-64,Male,New York,4459,2941,193,280.79,UID271,7,567.75,2.02,1.45,0.0433
2024-07-31 14:07:22.323296,Holiday Sale,Set 2,Feed,35-44,Female,Texas,3852,2125,106,103.3,UID207,3,146.99,1.42,0.97,0.0275
2024-08-24 14:07:22.323296,Holiday Sale,Set 3,Video Feeds,25-34,Female,Illinois,2445,1433,145,120.82,UID477,3,189.68,1.57,0.83,0.0593
2024-07-24 14:07:22.323296,Holiday Sale,Set 1,Video Feeds,18-24,Female,Florida,5617,2935,224,191.53,UID231,4,283.2,1.48,0.86,0.0399
2024-08-12 14:07:22.323296,Product Launch,Set 2,Marketplace,25-34,Male,New York,6003,4640,132,72.3,UID317,3,217.11,3.0,0.55,0.022
2024-07-27 14:07:22.323296,Brand Awareness,Set 3,Feed,45-54,Female,New York,3235,2455,152,195.49,UID139,5,498.46,2.55,1.29,0.047
2024-08-19 14:07:22.323296,Holiday Sale,Set 3,Marketplace,45-54,Male,Florida,8556,5339,399,518.86,UID297,13,774.59,1.49,1.3,0.0466
2024-06-23 14:07:22.323296,Product Launch,Set 1,Video Feeds,35-44,Female,New York,5074,3252,97,88.75,UID431,2,227.38,2.56,0.91,0.0191
2024-06-20 14:07:22.323296,Product Launch,Set 2,Feed,25-34,Female,Texas,6406,3894,172,152.76,UID33,4,419.94,2.75,0.89,0.0268
2024-08-18 14:07:22.323296,Brand Awareness,Set 3,Video Feeds,18-24,Female,Illinois,4047,3414,210,183.54,UID130,5,449.96,2.45,0.87,0.0519
2024-06-17 14:07:22.323296,Holiday Sale,Set 2,Feed,45-54,Male,New York,7509,4725,362,364.89,UID307,13,780.79,2.14,1.01,0.0482
2024-08-27 14:07:22.323296,Brand Awareness,Set 3,Stories,18-24,Female,Texas,1883,1535,104,40.31,UID438,2,231.98,5.75,0.39,0.0552
2024-07-21 14:07:22.323296,Holiday Sale,Set 3,Stories,55-64,Female,Florida,7894,3729,256,255.9,UID438,10,569.17,2.22,1.0,0.0324
2024-09-09 14:07:22.323296,Brand Awareness,Set 2,Feed,35-44,Male,Illinois,4009,3471,121,158.23,UID443,4,375.87,2.38,1.31,0.0302
2024-07-17 14:07:22.323296,Holiday Sale,Set 2,Video Feeds,18-24,Female,Florida,8469,5104,374,243.38,UID393,9,534.14,2.19,0.65,0.0442
2024-06-23 14:07:22.323296,Holiday Sale,Set 1,Feed,35-44,Female,Illinois,5431,3339,152,214.32,UID50,4,323.77,1.51,1.41,0.028
2024-08-06 14:07:22.323296,Brand Awareness,Set 1,Video Feeds,55-64,Male,New York,6612,5425,289,326.85,UID100,12,1308.91,4.0,1.13,0.0437
2024-08-30 14:07:22.323296,Holiday Sale,Set 1,Stories,18-24,Male,New York,7200,3499,217,233.91,UID285,4,294.41,1.26,1.08,0.0301
2024-08-04 14:07:22.323296,Brand Awareness,Set 1,Video Feeds,18-24,Male,Illinois,2642,2312,105,76.11,UID358,2,164.17,2.16,0.72,0.0397
2024-08-24 14:07:22.323296,Brand Awareness,Set 2,Marketplace,55-64,Male,Texas,5692,4547,148,123.59,UID185,6,525.92,4.26,0.84,0.026
2024-07-10 14:07:22.323296,Holiday Sale,Set 1,Stories,25-34,Female,Texas,3619,2374,124,151.57,UID410,3,143.09,0.94,1.22,0.0343
2024-06-30 14:07:22.323296,Holiday Sale,Set 2,Marketplace,18-24,Female,Texas,3493,1981,216,182.83,UID39,4,281.2,1.54,0.85,0.0618
2024-07-24 14:07:22.323296,Brand Awareness,Set 3,Stories,18-24,Male,California,5933,4993,306,269.27,UID221,7,545.31,2.03,0.88,0.0516
2024-09-12 14:07:22.323296,Product Launch,Set 2,Stories,45-54,Female,Texas,5403,3569,125,103.65,UID106,3,370.75,3.58,0.83,0.0231
2024-08-04 14:07:22.323296,Brand Awareness,Set 1,Marketplace,25-34,Female,New York,4108,3293,127,116.83,UID364,3,245.36,2.1,0.92,0.0309
2024-07-23 14:07:22.323296,Product Launch,Set 2,Feed,18-24,Male,California,3892,2769,139,107.43,UID371,2,210.77,1.96,0.77,0.0357
2024-08-08 14:07:22.323296,Product Launch,Set 2,Video Feeds,55-64,Female,Texas,6296,4155,236,491.26,UID364,9,903.42,1.84,2.08,0.0375
2024-07-20 14:07:22.323296,Brand Awareness,Set 2,Stories,35-44,Female,New York,3592,3475,81,53.75,UID351,2,204.87,3.81,0.66,0.0226
2024-08-18 14:07:22.323296,Brand Awareness,Set 2,Video Feeds,55-64,Female,California,4302,3577,108,142.49,UID164,4,329.6,2.31,1.32,0.0251
2024-09-07 14:07:22.323296,Brand Awareness,Set 2,Stories,25-34,Male,New York,2309,1818,53,47.7,UID473,1,81.33,1.71,0.9,0.023
2024-08-30 14:07:22.323296,Product Launch,Set 1,Video Feeds,45-54,Female,Illinois,4695,2921,203,174.64,UID137,7,804.97,4.61,0.86,0.0432
2024-09-12 14:07:22.323296,Brand Awareness,Set 2,Stories,45-54,Female,New York,4262,3843,71,68.68,UID320,2,239.22,3.48,0.97,0.0167
2024-07-29 14:07:22.323296,Brand Awareness,Set 1,Feed,45-54,Female,California,4801,3397,172,408.92,UID13,6,567.31,1.39,2.38,0.0358
2024-06-23 14:07:22.323296,Holiday Sale,Set 3,Stories,55-64,Male,Texas,6759,3762,237,164.71,UID57,9,509.55,3.09,0.69,0.0351
