date,campaign_name,ad_group_name,device_type,geo_targeting,age,gender,impressions,clicks,cost,user_id,conversions,conversion_value,conv_rate,cost_per_conv
2024-07-18 14:07:22.323296,Brand Awareness,Group A,Tablet,New York,25-34,Female,5539,129,311.22,UID493,2,239.25,0.0155,155.61
2024-08-30 14:07:22.323296,Product Launch,Group A,Desktop,California,18-24,Female,2632,159,299.09,UID458,2,216.85,0.0126,149.54
2024-07-26 14:07:22.323296,Product Launch,Group B,Mobile,Illinois,25-34,Female,8107,320,176.93,UID263,6,477.46,0.0188,29.49
2024-06-23 14:07:22.323296,Holiday Sale,Group A,Desktop,New York,55-64,Female,8203,506,705.6,UID205,13,913.36,0.0257,54.28
2024-06-21 14:07:22.323296,Product Launch,Group A,Desktop,Florida,35-44,Male,9757,666,816.24,UID79,14,613.36,0.021,58.3
2024-08-21 14:07:22.323296,Product Launch,Group C,Tablet,Florida,25-34,Female,6186,325,305.27,UID94,6,619.38,0.0185,50.88
2024-07-03 14:07:22.323296,Brand Awareness,Group B,Mobile,California,25-34,Female,2829,150,179.26,UID62,3,224.72,0.02,59.75
2024-07-15 14:07:22.323296,Brand Awareness,Group A,Mobile,New York,55-64,Female,3906,166,261.85,UID495,4,235.85,0.0241,65.46
2024-07-19 14:07:22.323296,Product Launch,Group B,Tablet,Texas,18-24,Female,5061,486,265.13,UID296,7,547.44,0.0144,37.88
2024-08-10 14:07:22.323296,Brand Awareness,Group B,Desktop,New York,25-34,Female,4430,213,446.78,UID103,4,256.56,0.0188,111.7
2024-09-07 14:07:22.323296,Product Launch,Group A,Tablet,Florida,55-64,Male,4638,211,314.3,UID244,6,546.76,0.0284,52.38
2024-08-14 14:07:22.323296,Brand Awareness,Group C,Mobile,California,18-24,Female,7884,544,703.82,UID493,9,643.32,0.0165,78.2
2024-07-15 14:07:22.323296,Brand Awareness,Group B,Tablet,California,18-24,Male,5721,292,179.33,UID80,4,270.81,0.0137,44.83
2024-09-05 14:07:22.323296,Brand Awareness,Group A,Mobile,Texas,35-44,Female,5508,153,182.04,UID118,3,259.32,0.0196,60.68
2024-08-06 14:07:22.323296,Brand Awareness,Group B,Desktop,California,55-64,Female,3958,109,145.85,UID285,3,258.4,0.0275,48.62
2024-07-16 14:07:22.323296,Product Launch,Group C,Mobile,California,18-24,Female,7515,288,220.66,UID410,4,449.18,0.0139,55.16
2024-08-19 14:07:22.323296,Holiday Sale,Group C,Desktop,California,35-44,Male,6568,124,92.44,UID235,1,68.13,0.0081,92.44
2024-08-12 14:07:22.323296,Brand Awareness,Group C,Desktop,California,45-54,Female,7492,392,913.46,UID87,9,826.38,0.023,101.5
2024-06-24 14:07:22.323296,Product Launch,Group A,Mobile,California,55-64,Male,7564,422,1273.61,UID307,12,694.11,0.0284,106.13
2024-06-16 14:07:22.323296,Product Launch,Group A,Mobile,Florida,45-54,Male,6464,492,934.19,UID196,12,1153.75,0.0244,77.85
2024-08-19 14:07:22.323296,Brand Awareness,Group C,Desktop,New York,18-24,Female,4584,256,308.81,UID267,4,373.1,0.0156,77.2
